new_cases,date,popluation,AgeGroup
13,352,2589000,1
9,352,2589000,2
13,352,2589000,3
10,352,2589000,4
35,352,2589000,5
10,352,7544000,1
4,352,7544000,2
26,352,7544000,3
17,352,7544000,4
92,352,7544000,5
2,352,245353,1
0,352,245353,2
1,352,245353,3
2,352,245353,4
3,352,245353,5
33,352,5071000,1
28,352,5071000,2
47,352,5071000,3
31,352,5071000,4
95,352,5071000,5
33,352,1677000,1
32,352,1677000,2
24,352,1677000,3
40,352,1677000,4
62,352,1677000,5
3,352,2589000,1
1,352,2589000,2
2,352,2589000,3
3,352,2589000,4
3,352,2589000,5
16,352,2589000,1
11,352,2589000,2
32,352,2589000,3
22,352,2589000,4
52,352,2589000,5
13,352,2589000,1
9,352,2589000,2
13,352,2589000,3
10,352,2589000,4
35,352,2589000,5
10,352,7544000,1
4,352,7544000,2
26,352,7544000,3
17,352,7544000,4
92,352,7544000,5
2,352,245353,1
0,352,245353,2
1,352,245353,3
2,352,245353,4
3,352,245353,5
33,352,5071000,1
28,352,5071000,2
47,352,5071000,3
31,352,5071000,4
95,352,5071000,5
33,352,1677000,1
32,352,1677000,2
24,352,1677000,3
40,352,1677000,4
62,352,1677000,5
16,352,2589000,1
11,352,2589000,2
32,352,2589000,3
22,352,2589000,4
52,352,2589000,5
13,352,2589000,1
9,352,2589000,2
13,352,2589000,3
10,352,2589000,4
35,352,2589000,5
10,352,7544000,1
4,352,7544000,2
26,352,7544000,3
17,352,7544000,4
92,352,7544000,5
2,352,245353,1
0,352,245353,2
1,352,245353,3
2,352,245353,4
3,352,245353,5
33,352,5071000,1
28,352,5071000,2
47,352,5071000,3
31,352,5071000,4
95,352,5071000,5
33,352,1677000,1
32,352,1677000,2
24,352,1677000,3
40,352,1677000,4
62,352,1677000,5
3,352,2589000,1
1,352,2589000,2
2,352,2589000,3
3,352,2589000,4
3,352,2589000,5
16,352,2589000,1
11,352,2589000,2
32,352,2589000,3
22,352,2589000,4
52,352,2589000,5
13,352,2589000,1
9,352,2589000,2
13,352,2589000,3
10,352,2589000,4
35,352,2589000,5
10,352,7544000,1
4,352,7544000,2
26,352,7544000,3
17,352,7544000,4
92,352,7544000,5
33,352,5071000,1
28,352,5071000,2
47,352,5071000,3
31,352,5071000,4
95,352,5071000,5
33,352,1677000,1
32,352,1677000,2
24,352,1677000,3
40,352,1677000,4
62,352,1677000,5
16,352,2589000,1
11,352,2589000,2
32,352,2589000,3
22,352,2589000,4
52,352,2589000,5
13,352,2589000,1
9,352,2589000,2
13,352,2589000,3
10,352,2589000,4
35,352,2589000,5
10,352,7544000,1
4,352,7544000,2
26,352,7544000,3
17,352,7544000,4
92,352,7544000,5
33,352,5071000,1
28,352,5071000,2
47,352,5071000,3
31,352,5071000,4
95,352,5071000,5
33,352,1677000,1
32,352,1677000,2
24,352,1677000,3
40,352,1677000,4
62,352,1677000,5
3,352,2589000,1
1,352,2589000,2
2,352,2589000,3
3,352,2589000,4
3,352,2589000,5
16,352,2589000,1
11,352,2589000,2
32,352,2589000,3
22,352,2589000,4
52,352,2589000,5
13,352,2589000,1
9,352,2589000,2
13,352,2589000,3
10,352,2589000,4
35,352,2589000,5
10,352,7544000,1
4,352,7544000,2
26,352,7544000,3
17,352,7544000,4
92,352,7544000,5
2,352,245353,1
0,352,245353,2
1,352,245353,3
2,352,245353,4
3,352,245353,5
33,352,5071000,1
28,352,5071000,2
47,352,5071000,3
31,352,5071000,4
95,352,5071000,5
33,352,1677000,1
32,352,1677000,2
24,352,1677000,3
40,352,1677000,4
62,352,1677000,5
3,352,2589000,1
1,352,2589000,2
2,352,2589000,3
3,352,2589000,4
3,352,2589000,5
16,352,2589000,1
11,352,2589000,2
32,352,2589000,3
22,352,2589000,4
52,352,2589000,5
13,352,2589000,1
9,352,2589000,2
13,352,2589000,3
10,352,2589000,4
35,352,2589000,5
24,345,7544000,1
10,345,7544000,2
31,345,7544000,3
32,345,7544000,4
69,345,7544000,5
6,345,245353,1
1,345,245353,2
2,345,245353,3
3,345,245353,4
4,345,245353,5
35,345,5071000,1
36,345,5071000,2
56,345,5071000,3
50,345,5071000,4
103,345,5071000,5
62,345,1677000,1
43,345,1677000,2
29,345,1677000,3
29,345,1677000,4
75,345,1677000,5
1,345,2589000,1
2,345,2589000,2
2,345,2589000,3
3,345,2589000,4
5,345,2589000,5
31,345,2589000,1
9,345,2589000,2
26,345,2589000,3
48,345,2589000,4
68,345,2589000,5
18,345,2589000,1
11,345,2589000,2
18,345,2589000,3
20,345,2589000,4
32,345,2589000,5
24,345,7544000,1
10,345,7544000,2
31,345,7544000,3
32,345,7544000,4
69,345,7544000,5
6,345,245353,1
1,345,245353,2
2,345,245353,3
3,345,245353,4
4,345,245353,5
35,345,5071000,1
36,345,5071000,2
56,345,5071000,3
50,345,5071000,4
103,345,5071000,5
62,345,1677000,1
43,345,1677000,2
29,345,1677000,3
29,345,1677000,4
75,345,1677000,5
1,345,2589000,1
2,345,2589000,2
2,345,2589000,3
3,345,2589000,4
5,345,2589000,5
31,345,2589000,1
9,345,2589000,2
26,345,2589000,3
48,345,2589000,4
68,345,2589000,5
18,345,2589000,1
11,345,2589000,2
18,345,2589000,3
20,345,2589000,4
32,345,2589000,5
24,345,7544000,1
10,345,7544000,2
31,345,7544000,3
32,345,7544000,4
69,345,7544000,5
6,345,245353,1
1,345,245353,2
2,345,245353,3
3,345,245353,4
4,345,245353,5
35,345,5071000,1
36,345,5071000,2
56,345,5071000,3
50,345,5071000,4
103,345,5071000,5
62,345,1677000,1
43,345,1677000,2
29,345,1677000,3
29,345,1677000,4
75,345,1677000,5
1,345,2589000,1
2,345,2589000,2
2,345,2589000,3
3,345,2589000,4
5,345,2589000,5
31,345,2589000,1
9,345,2589000,2
26,345,2589000,3
48,345,2589000,4
68,345,2589000,5
18,345,2589000,1
11,345,2589000,2
18,345,2589000,3
20,345,2589000,4
32,345,2589000,5
24,345,7544000,1
10,345,7544000,2
31,345,7544000,3
32,345,7544000,4
69,345,7544000,5
6,345,245353,1
1,345,245353,2
2,345,245353,3
3,345,245353,4
4,345,245353,5
35,345,5071000,1
36,345,5071000,2
56,345,5071000,3
50,345,5071000,4
103,345,5071000,5
62,345,1677000,1
43,345,1677000,2
29,345,1677000,3
29,345,1677000,4
75,345,1677000,5
1,345,2589000,1
2,345,2589000,2
2,345,2589000,3
3,345,2589000,4
5,345,2589000,5
31,345,2589000,1
9,345,2589000,2
26,345,2589000,3
48,345,2589000,4
68,345,2589000,5
18,345,2589000,1
11,345,2589000,2
18,345,2589000,3
20,345,2589000,4
32,345,2589000,5
24,345,7544000,1
10,345,7544000,2
31,345,7544000,3
32,345,7544000,4
69,345,7544000,5
6,345,245353,1
1,345,245353,2
2,345,245353,3
3,345,245353,4
4,345,245353,5
35,345,5071000,1
36,345,5071000,2
56,345,5071000,3
50,345,5071000,4
103,345,5071000,5
62,345,1677000,1
43,345,1677000,2
29,345,1677000,3
29,345,1677000,4
75,345,1677000,5
31,345,2589000,1
9,345,2589000,2
26,345,2589000,3
48,345,2589000,4
68,345,2589000,5
18,345,2589000,1
11,345,2589000,2
18,345,2589000,3
20,345,2589000,4
32,345,2589000,5
24,345,7544000,1
10,345,7544000,2
31,345,7544000,3
32,345,7544000,4
69,345,7544000,5
35,345,5071000,1
36,345,5071000,2
56,345,5071000,3
50,345,5071000,4
103,345,5071000,5
62,345,1677000,1
43,345,1677000,2
29,345,1677000,3
29,345,1677000,4
75,345,1677000,5
31,345,2589000,1
9,345,2589000,2
26,345,2589000,3
48,345,2589000,4
68,345,2589000,5
18,345,2589000,1
11,345,2589000,2
18,345,2589000,3
20,345,2589000,4
32,345,2589000,5
24,345,7544000,1
10,345,7544000,2
31,345,7544000,3
32,345,7544000,4
69,345,7544000,5
6,345,245353,1
1,345,245353,2
2,345,245353,3
3,345,245353,4
4,345,245353,5
35,345,5071000,1
36,345,5071000,2
56,345,5071000,3
50,345,5071000,4
103,345,5071000,5
62,345,1677000,1
43,345,1677000,2
29,345,1677000,3
29,345,1677000,4
75,345,1677000,5
1,345,2589000,1
2,345,2589000,2
2,345,2589000,3
3,345,2589000,4
5,345,2589000,5
31,345,2589000,1
9,345,2589000,2
26,345,2589000,3
48,345,2589000,4
68,345,2589000,5
18,345,2589000,1
11,345,2589000,2
18,345,2589000,3
20,345,2589000,4
32,345,2589000,5
29,338,7544000,1
12,338,7544000,2
28,338,7544000,3
49,338,7544000,4
91,338,7544000,5
5,338,245353,1
2,338,245353,2
7,338,245353,3
6,338,245353,4
3,338,245353,5
66,338,5071000,1
52,338,5071000,2
72,338,5071000,3
73,338,5071000,4
137,338,5071000,5
54,338,1677000,1
39,338,1677000,2
39,338,1677000,3
51,338,1677000,4
71,338,1677000,5
0,338,2589000,1
0,338,2589000,2
6,338,2589000,3
4,338,2589000,4
16,338,2589000,5
41,338,2589000,1
13,338,2589000,2
44,338,2589000,3
36,338,2589000,4
94,338,2589000,5
12,338,2589000,1
20,338,2589000,2
23,338,2589000,3
24,338,2589000,4
56,338,2589000,5
29,338,7544000,1
12,338,7544000,2
28,338,7544000,3
49,338,7544000,4
91,338,7544000,5
5,338,245353,1
2,338,245353,2
7,338,245353,3
6,338,245353,4
3,338,245353,5
66,338,5071000,1
52,338,5071000,2
72,338,5071000,3
73,338,5071000,4
137,338,5071000,5
54,338,1677000,1
39,338,1677000,2
39,338,1677000,3
51,338,1677000,4
71,338,1677000,5
0,338,2589000,1
0,338,2589000,2
6,338,2589000,3
4,338,2589000,4
16,338,2589000,5
41,338,2589000,1
13,338,2589000,2
44,338,2589000,3
36,338,2589000,4
94,338,2589000,5
12,338,2589000,1
20,338,2589000,2
23,338,2589000,3
24,338,2589000,4
56,338,2589000,5
29,338,7544000,1
12,338,7544000,2
28,338,7544000,3
49,338,7544000,4
91,338,7544000,5
5,338,245353,1
2,338,245353,2
7,338,245353,3
6,338,245353,4
3,338,245353,5
66,338,5071000,1
52,338,5071000,2
72,338,5071000,3
73,338,5071000,4
137,338,5071000,5
54,338,1677000,1
39,338,1677000,2
39,338,1677000,3
51,338,1677000,4
71,338,1677000,5
0,338,2589000,1
0,338,2589000,2
6,338,2589000,3
4,338,2589000,4
16,338,2589000,5
41,338,2589000,1
13,338,2589000,2
44,338,2589000,3
36,338,2589000,4
94,338,2589000,5
12,338,2589000,1
20,338,2589000,2
23,338,2589000,3
24,338,2589000,4
56,338,2589000,5
29,338,7544000,1
12,338,7544000,2
28,338,7544000,3
49,338,7544000,4
91,338,7544000,5
5,338,245353,1
2,338,245353,2
7,338,245353,3
6,338,245353,4
3,338,245353,5
66,338,5071000,1
52,338,5071000,2
72,338,5071000,3
73,338,5071000,4
137,338,5071000,5
54,338,1677000,1
39,338,1677000,2
39,338,1677000,3
51,338,1677000,4
71,338,1677000,5
0,338,2589000,1
0,338,2589000,2
6,338,2589000,3
4,338,2589000,4
16,338,2589000,5
41,338,2589000,1
13,338,2589000,2
44,338,2589000,3
36,338,2589000,4
94,338,2589000,5
12,338,2589000,1
20,338,2589000,2
23,338,2589000,3
24,338,2589000,4
56,338,2589000,5
29,338,7544000,1
12,338,7544000,2
28,338,7544000,3
49,338,7544000,4
91,338,7544000,5
5,338,245353,1
2,338,245353,2
7,338,245353,3
6,338,245353,4
3,338,245353,5
66,338,5071000,1
52,338,5071000,2
72,338,5071000,3
73,338,5071000,4
137,338,5071000,5
54,338,1677000,1
39,338,1677000,2
39,338,1677000,3
51,338,1677000,4
71,338,1677000,5
0,338,2589000,1
0,338,2589000,2
6,338,2589000,3
4,338,2589000,4
16,338,2589000,5
41,338,2589000,1
13,338,2589000,2
44,338,2589000,3
36,338,2589000,4
94,338,2589000,5
12,338,2589000,1
20,338,2589000,2
23,338,2589000,3
24,338,2589000,4
56,338,2589000,5
29,338,7544000,1
12,338,7544000,2
28,338,7544000,3
49,338,7544000,4
91,338,7544000,5
5,338,245353,1
2,338,245353,2
7,338,245353,3
6,338,245353,4
3,338,245353,5
66,338,5071000,1
52,338,5071000,2
72,338,5071000,3
73,338,5071000,4
137,338,5071000,5
54,338,1677000,1
39,338,1677000,2
39,338,1677000,3
51,338,1677000,4
71,338,1677000,5
0,338,2589000,1
0,338,2589000,2
6,338,2589000,3
4,338,2589000,4
16,338,2589000,5
41,338,2589000,1
13,338,2589000,2
44,338,2589000,3
36,338,2589000,4
94,338,2589000,5
12,338,2589000,1
20,338,2589000,2
23,338,2589000,3
24,338,2589000,4
56,338,2589000,5
29,338,7544000,1
12,338,7544000,2
28,338,7544000,3
49,338,7544000,4
91,338,7544000,5
5,338,245353,1
2,338,245353,2
7,338,245353,3
6,338,245353,4
3,338,245353,5
66,338,5071000,1
52,338,5071000,2
72,338,5071000,3
73,338,5071000,4
137,338,5071000,5
54,338,1677000,1
39,338,1677000,2
39,338,1677000,3
51,338,1677000,4
71,338,1677000,5
0,338,2589000,1
0,338,2589000,2
6,338,2589000,3
4,338,2589000,4
16,338,2589000,5
41,338,2589000,1
13,338,2589000,2
44,338,2589000,3
36,338,2589000,4
94,338,2589000,5
12,338,2589000,1
20,338,2589000,2
23,338,2589000,3
24,338,2589000,4
56,338,2589000,5
51,332,7544000,1
26,332,7544000,2
53,332,7544000,3
60,332,7544000,4
122,332,7544000,5
7,332,245353,1
3,332,245353,2
6,332,245353,3
5,332,245353,4
9,332,245353,5
74,332,5071000,1
59,332,5071000,2
108,332,5071000,3
93,332,5071000,4
179,332,5071000,5
69,332,1677000,1
50,332,1677000,2
60,332,1677000,3
64,332,1677000,4
161,332,1677000,5
0,332,2589000,1
2,332,2589000,2
6,332,2589000,3
6,332,2589000,4
19,332,2589000,5
44,332,2589000,1
25,332,2589000,2
62,332,2589000,3
65,332,2589000,4
125,332,2589000,5
16,332,2589000,1
15,332,2589000,2
36,332,2589000,3
27,332,2589000,4
46,332,2589000,5
51,332,7544000,1
26,332,7544000,2
53,332,7544000,3
60,332,7544000,4
122,332,7544000,5
7,332,245353,1
3,332,245353,2
6,332,245353,3
5,332,245353,4
9,332,245353,5
74,332,5071000,1
59,332,5071000,2
108,332,5071000,3
93,332,5071000,4
179,332,5071000,5
69,332,1677000,1
50,332,1677000,2
60,332,1677000,3
64,332,1677000,4
161,332,1677000,5
0,332,2589000,1
2,332,2589000,2
6,332,2589000,3
6,332,2589000,4
19,332,2589000,5
44,332,2589000,1
25,332,2589000,2
62,332,2589000,3
65,332,2589000,4
125,332,2589000,5
16,332,2589000,1
15,332,2589000,2
36,332,2589000,3
27,332,2589000,4
46,332,2589000,5
51,332,7544000,1
26,332,7544000,2
53,332,7544000,3
60,332,7544000,4
122,332,7544000,5
7,332,245353,1
3,332,245353,2
6,332,245353,3
5,332,245353,4
9,332,245353,5
74,332,5071000,1
59,332,5071000,2
108,332,5071000,3
93,332,5071000,4
179,332,5071000,5
69,332,1677000,1
50,332,1677000,2
60,332,1677000,3
64,332,1677000,4
161,332,1677000,5
0,332,2589000,1
2,332,2589000,2
6,332,2589000,3
6,332,2589000,4
19,332,2589000,5
44,332,2589000,1
25,332,2589000,2
62,332,2589000,3
65,332,2589000,4
125,332,2589000,5
16,332,2589000,1
15,332,2589000,2
36,332,2589000,3
27,332,2589000,4
46,332,2589000,5
51,332,7544000,1
26,332,7544000,2
53,332,7544000,3
60,332,7544000,4
122,332,7544000,5
7,332,245353,1
3,332,245353,2
6,332,245353,3
5,332,245353,4
9,332,245353,5
74,332,5071000,1
59,332,5071000,2
108,332,5071000,3
93,332,5071000,4
179,332,5071000,5
69,332,1677000,1
50,332,1677000,2
60,332,1677000,3
64,332,1677000,4
161,332,1677000,5
0,332,2589000,1
2,332,2589000,2
6,332,2589000,3
6,332,2589000,4
19,332,2589000,5
44,332,2589000,1
25,332,2589000,2
62,332,2589000,3
65,332,2589000,4
125,332,2589000,5
16,332,2589000,1
15,332,2589000,2
36,332,2589000,3
27,332,2589000,4
46,332,2589000,5
51,332,7544000,1
26,332,7544000,2
53,332,7544000,3
60,332,7544000,4
122,332,7544000,5
7,332,245353,1
3,332,245353,2
6,332,245353,3
5,332,245353,4
9,332,245353,5
74,332,5071000,1
59,332,5071000,2
108,332,5071000,3
93,332,5071000,4
179,332,5071000,5
69,332,1677000,1
50,332,1677000,2
60,332,1677000,3
64,332,1677000,4
161,332,1677000,5
0,332,2589000,1
2,332,2589000,2
6,332,2589000,3
6,332,2589000,4
19,332,2589000,5
44,332,2589000,1
25,332,2589000,2
62,332,2589000,3
65,332,2589000,4
125,332,2589000,5
16,332,2589000,1
15,332,2589000,2
36,332,2589000,3
27,332,2589000,4
46,332,2589000,5
51,332,7544000,1
26,332,7544000,2
53,332,7544000,3
60,332,7544000,4
122,332,7544000,5
7,332,245353,1
3,332,245353,2
6,332,245353,3
5,332,245353,4
9,332,245353,5
74,332,5071000,1
59,332,5071000,2
108,332,5071000,3
93,332,5071000,4
179,332,5071000,5
69,332,1677000,1
50,332,1677000,2
60,332,1677000,3
64,332,1677000,4
161,332,1677000,5
0,332,2589000,1
2,332,2589000,2
6,332,2589000,3
6,332,2589000,4
19,332,2589000,5
44,332,2589000,1
25,332,2589000,2
62,332,2589000,3
65,332,2589000,4
125,332,2589000,5
16,332,2589000,1
15,332,2589000,2
36,332,2589000,3
27,332,2589000,4
46,332,2589000,5
51,332,7544000,1
26,332,7544000,2
53,332,7544000,3
60,332,7544000,4
122,332,7544000,5
7,332,245353,1
3,332,245353,2
6,332,245353,3
5,332,245353,4
9,332,245353,5
74,332,5071000,1
59,332,5071000,2
108,332,5071000,3
93,332,5071000,4
179,332,5071000,5
69,332,1677000,1
50,332,1677000,2
60,332,1677000,3
64,332,1677000,4
161,332,1677000,5
0,332,2589000,1
2,332,2589000,2
6,332,2589000,3
6,332,2589000,4
19,332,2589000,5
44,332,2589000,1
25,332,2589000,2
62,332,2589000,3
65,332,2589000,4
125,332,2589000,5
16,332,2589000,1
15,332,2589000,2
36,332,2589000,3
27,332,2589000,4
46,332,2589000,5
78,325,7544000,1
38,325,7544000,2
108,325,7544000,3
103,325,7544000,4
249,325,7544000,5
6,325,245353,1
5,325,245353,2
7,325,245353,3
4,325,245353,4
5,325,245353,5
104,325,5071000,1
77,325,5071000,2
123,325,5071000,3
131,325,5071000,4
212,325,5071000,5
82,325,1677000,1
54,325,1677000,2
110,325,1677000,3
106,325,1677000,4
287,325,1677000,5
2,325,2589000,1
2,325,2589000,2
6,325,2589000,3
11,325,2589000,4
31,325,2589000,5
85,325,2589000,1
58,325,2589000,2
137,325,2589000,3
117,325,2589000,4
231,325,2589000,5
18,325,2589000,1
12,325,2589000,2
28,325,2589000,3
32,325,2589000,4
77,325,2589000,5
78,325,7544000,1
38,325,7544000,2
108,325,7544000,3
103,325,7544000,4
249,325,7544000,5
6,325,245353,1
5,325,245353,2
7,325,245353,3
4,325,245353,4
5,325,245353,5
104,325,5071000,1
77,325,5071000,2
123,325,5071000,3
131,325,5071000,4
212,325,5071000,5
82,325,1677000,1
54,325,1677000,2
110,325,1677000,3
106,325,1677000,4
287,325,1677000,5
2,325,2589000,1
2,325,2589000,2
6,325,2589000,3
11,325,2589000,4
31,325,2589000,5
85,325,2589000,1
58,325,2589000,2
137,325,2589000,3
117,325,2589000,4
231,325,2589000,5
18,325,2589000,1
12,325,2589000,2
28,325,2589000,3
32,325,2589000,4
77,325,2589000,5
78,325,7544000,1
38,325,7544000,2
108,325,7544000,3
103,325,7544000,4
249,325,7544000,5
6,325,245353,1
5,325,245353,2
7,325,245353,3
4,325,245353,4
5,325,245353,5
104,325,5071000,1
77,325,5071000,2
123,325,5071000,3
131,325,5071000,4
212,325,5071000,5
82,325,1677000,1
54,325,1677000,2
110,325,1677000,3
106,325,1677000,4
287,325,1677000,5
2,325,2589000,1
2,325,2589000,2
6,325,2589000,3
11,325,2589000,4
31,325,2589000,5
85,325,2589000,1
58,325,2589000,2
137,325,2589000,3
117,325,2589000,4
231,325,2589000,5
18,325,2589000,1
12,325,2589000,2
28,325,2589000,3
32,325,2589000,4
77,325,2589000,5
78,325,7544000,1
38,325,7544000,2
108,325,7544000,3
103,325,7544000,4
249,325,7544000,5
6,325,245353,1
5,325,245353,2
7,325,245353,3
4,325,245353,4
5,325,245353,5
104,325,5071000,1
77,325,5071000,2
123,325,5071000,3
131,325,5071000,4
212,325,5071000,5
82,325,1677000,1
54,325,1677000,2
110,325,1677000,3
106,325,1677000,4
287,325,1677000,5
2,325,2589000,1
2,325,2589000,2
6,325,2589000,3
11,325,2589000,4
31,325,2589000,5
85,325,2589000,1
58,325,2589000,2
137,325,2589000,3
117,325,2589000,4
231,325,2589000,5
18,325,2589000,1
12,325,2589000,2
28,325,2589000,3
32,325,2589000,4
77,325,2589000,5
78,325,7544000,1
38,325,7544000,2
108,325,7544000,3
103,325,7544000,4
249,325,7544000,5
104,325,5071000,1
77,325,5071000,2
123,325,5071000,3
131,325,5071000,4
212,325,5071000,5
82,325,1677000,1
54,325,1677000,2
110,325,1677000,3
106,325,1677000,4
287,325,1677000,5
2,325,2589000,1
2,325,2589000,2
6,325,2589000,3
11,325,2589000,4
31,325,2589000,5
85,325,2589000,1
58,325,2589000,2
137,325,2589000,3
117,325,2589000,4
231,325,2589000,5
18,325,2589000,1
12,325,2589000,2
28,325,2589000,3
32,325,2589000,4
77,325,2589000,5
78,325,7544000,1
38,325,7544000,2
108,325,7544000,3
103,325,7544000,4
249,325,7544000,5
6,325,245353,1
5,325,245353,2
7,325,245353,3
4,325,245353,4
5,325,245353,5
104,325,5071000,1
77,325,5071000,2
123,325,5071000,3
131,325,5071000,4
212,325,5071000,5
82,325,1677000,1
54,325,1677000,2
110,325,1677000,3
106,325,1677000,4
287,325,1677000,5
2,325,2589000,1
2,325,2589000,2
6,325,2589000,3
11,325,2589000,4
31,325,2589000,5
85,325,2589000,1
58,325,2589000,2
137,325,2589000,3
117,325,2589000,4
231,325,2589000,5
18,325,2589000,1
12,325,2589000,2
28,325,2589000,3
32,325,2589000,4
77,325,2589000,5
78,325,7544000,1
38,325,7544000,2
108,325,7544000,3
103,325,7544000,4
249,325,7544000,5
6,325,245353,1
5,325,245353,2
7,325,245353,3
4,325,245353,4
5,325,245353,5
104,325,5071000,1
77,325,5071000,2
123,325,5071000,3
131,325,5071000,4
212,325,5071000,5
82,325,1677000,1
54,325,1677000,2
110,325,1677000,3
106,325,1677000,4
287,325,1677000,5
2,325,2589000,1
2,325,2589000,2
6,325,2589000,3
11,325,2589000,4
31,325,2589000,5
85,325,2589000,1
58,325,2589000,2
137,325,2589000,3
117,325,2589000,4
231,325,2589000,5
18,325,2589000,1
12,325,2589000,2
28,325,2589000,3
32,325,2589000,4
77,325,2589000,5
204,318,7544000,1
69,318,7544000,2
269,318,7544000,3
250,318,7544000,4
500,318,7544000,5
12,318,245353,1
5,318,245353,2
10,318,245353,3
6,318,245353,4
11,318,245353,5
137,318,5071000,1
106,318,5071000,2
184,318,5071000,3
157,318,5071000,4
343,318,5071000,5
174,318,1677000,1
79,318,1677000,2
173,318,1677000,3
183,318,1677000,4
354,318,1677000,5
4,318,2589000,1
2,318,2589000,2
12,318,2589000,3
7,318,2589000,4
32,318,2589000,5
164,318,2589000,1
79,318,2589000,2
247,318,2589000,3
226,318,2589000,4
462,318,2589000,5
23,318,2589000,1
17,318,2589000,2
54,318,2589000,3
47,318,2589000,4
108,318,2589000,5
204,318,7544000,1
69,318,7544000,2
269,318,7544000,3
250,318,7544000,4
500,318,7544000,5
12,318,245353,1
5,318,245353,2
10,318,245353,3
6,318,245353,4
11,318,245353,5
137,318,5071000,1
106,318,5071000,2
184,318,5071000,3
157,318,5071000,4
343,318,5071000,5
174,318,1677000,1
79,318,1677000,2
173,318,1677000,3
183,318,1677000,4
354,318,1677000,5
4,318,2589000,1
2,318,2589000,2
12,318,2589000,3
7,318,2589000,4
32,318,2589000,5
164,318,2589000,1
79,318,2589000,2
247,318,2589000,3
226,318,2589000,4
462,318,2589000,5
23,318,2589000,1
17,318,2589000,2
54,318,2589000,3
47,318,2589000,4
108,318,2589000,5
204,318,7544000,1
69,318,7544000,2
269,318,7544000,3
250,318,7544000,4
500,318,7544000,5
12,318,245353,1
5,318,245353,2
10,318,245353,3
6,318,245353,4
11,318,245353,5
137,318,5071000,1
106,318,5071000,2
184,318,5071000,3
157,318,5071000,4
343,318,5071000,5
174,318,1677000,1
79,318,1677000,2
173,318,1677000,3
183,318,1677000,4
354,318,1677000,5
4,318,2589000,1
2,318,2589000,2
12,318,2589000,3
7,318,2589000,4
32,318,2589000,5
164,318,2589000,1
79,318,2589000,2
247,318,2589000,3
226,318,2589000,4
462,318,2589000,5
23,318,2589000,1
17,318,2589000,2
54,318,2589000,3
47,318,2589000,4
108,318,2589000,5
204,318,7544000,1
69,318,7544000,2
269,318,7544000,3
250,318,7544000,4
500,318,7544000,5
12,318,245353,1
5,318,245353,2
10,318,245353,3
6,318,245353,4
11,318,245353,5
137,318,5071000,1
106,318,5071000,2
184,318,5071000,3
157,318,5071000,4
343,318,5071000,5
174,318,1677000,1
79,318,1677000,2
173,318,1677000,3
183,318,1677000,4
354,318,1677000,5
4,318,2589000,1
2,318,2589000,2
12,318,2589000,3
7,318,2589000,4
32,318,2589000,5
164,318,2589000,1
79,318,2589000,2
247,318,2589000,3
226,318,2589000,4
462,318,2589000,5
23,318,2589000,1
17,318,2589000,2
54,318,2589000,3
47,318,2589000,4
108,318,2589000,5
204,318,7544000,1
69,318,7544000,2
269,318,7544000,3
250,318,7544000,4
500,318,7544000,5
12,318,245353,1
5,318,245353,2
10,318,245353,3
